Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-162594,"Early Phase of HIV Life Cycle",1,26,0.0017124415464664427,0.18029724329378483,0.2748159870471796,3,39,0.0027702798692996163,9606,Homo sapiens,"2547","","R-HSA-175174;R-HSA-175258;R-HSA-175177"
R-HSA-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",2,101,0.006652176776658104,0.18078216343811981,0.2748159870471796,1,1,7.103281716152862E-5,9606,Homo sapiens,"1981;26986","","R-HSA-927789"
R-HSA-109581,"Apoptosis",3,192,0.012645722189290654,0.18204350384476742,0.2748159870471796,3,142,0.010086660036937065,9606,Homo sapiens,"7532;7534;4137","","R-HSA-139906;R-HSA-139899;R-HSA-201629"
R-RNO-8876725,"Protein methylation",1,18,0.0017334360554699538,0.18229452524732426,0.4894189357848737,1,7,8.819453193901979E-4,10116,Rattus norvegicus,"2259;2258","","R-RNO-6786205"
R-HSA-9705462,"Inactivation of CSF3 (G-CSF) signaling",1,27,0.0017783046828689982,0.18654687735615538,0.2748159870471796,5,9,6.392953544537576E-4,9606,Homo sapiens,"2047","","R-HSA-9705729;R-HSA-9705726;R-HSA-9707977;R-HSA-9705738;R-HSA-9705467"
R-HSA-76066,"RNA Polymerase III Transcription Initiation From Type 2 Promoter",1,27,0.0017783046828689982,0.18654687735615538,0.2748159870471796,2,4,2.841312686461145E-4,9606,Homo sapiens,"11128","","R-HSA-112150;R-HSA-83805"
R-HSA-9694614,"Attachment and Entry",1,27,0.0017783046828689982,0.18654687735615538,0.2748159870471796,5,11,7.813609887768149E-4,9606,Homo sapiens,"2262","","R-HSA-9694579;R-HSA-9694661;R-HSA-9699007;R-HSA-9697423;R-HSA-9698988"
R-HSA-5627123,"RHO GTPases activate PAKs",1,27,0.0017783046828689982,0.18654687735615538,0.2748159870471796,3,15,0.0010654922574229295,9606,Homo sapiens,"4638","","R-HSA-445797;R-HSA-5668978;R-HSA-5668984"
R-HSA-9671555,"Signaling by PDGFR in disease",1,27,0.0017783046828689982,0.18654687735615538,0.2748159870471796,4,24,0.001704787611876687,9606,Homo sapiens,"5290","","R-HSA-9672162;R-HSA-9672178;R-HSA-9672177;R-HSA-9672172"
R-HSA-9034015,"Signaling by NTRK3 (TRKC)",1,27,0.0017783046828689982,0.18654687735615538,0.2748159870471796,2,19,0.001349623526069044,9606,Homo sapiens,"5290","","R-HSA-9603445;R-HSA-9603407"
R-RNO-181429,"Serotonin Neurotransmitter Release Cycle",1,19,0.0018297380585516178,0.19139442937976903,0.4894189357848737,2,3,3.7797656545294193E-4,10116,Rattus norvegicus,"3949","","R-RNO-380905;R-RNO-380901"
R-HSA-912694,"Regulation of IFNA/IFNB signaling",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,4,5,3.5516408580764315E-4,9606,Homo sapiens,"2047","","R-HSA-997311;R-HSA-997309;R-HSA-912680;R-HSA-997314"
R-HSA-5654689,"PI-3K cascade:FGFR1",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,4,7,4.972297201307004E-4,9606,Homo sapiens,"5290","","R-HSA-5654692;R-HSA-5654596;R-HSA-5654690;R-HSA-5654591"
R-HSA-76071,"RNA Polymerase III Transcription Initiation From Type 3 Promoter",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,2,4,2.841312686461145E-4,9606,Homo sapiens,"11128","","R-HSA-112152;R-HSA-83803"
R-HSA-8964038,"LDL clearance",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,9,20,0.0014206563432305726,9606,Homo sapiens,"3949","","R-HSA-171122;R-HSA-171106;R-HSA-171059;R-HSA-6784738;R-HSA-171141;R-HSA-6784735;R-HSA-6784734;R-HSA-171087;R-HSA-6784729"
R-HSA-76061,"RNA Polymerase III Transcription Initiation From Type 1 Promoter",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,2,5,3.5516408580764315E-4,9606,Homo sapiens,"11128","","R-HSA-76056;R-HSA-76060"
R-HSA-389357,"CD28 dependent PI3K/Akt signaling",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,2,9,6.392953544537576E-4,9606,Homo sapiens,"5290","","R-HSA-389158;R-HSA-388832"
R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,2,11,7.813609887768149E-4,9606,Homo sapiens,"5290","","R-HSA-9670433;R-HSA-9670431"
R-HSA-112409,"RAF-independent MAPK1/3 activation",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,2,12,8.523938059383435E-4,9606,Homo sapiens,"2047","","R-HSA-109857;R-HSA-109858"
R-HSA-166208,"mTORC1-mediated signalling",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,1,8,5.68262537292229E-4,9606,Homo sapiens,"1981","","R-HSA-165766"
R-HSA-9669938,"Signaling by KIT in disease",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,2,26,0.0018468532461997443,9606,Homo sapiens,"5290","","R-HSA-9670433;R-HSA-9670431"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",1,28,0.0018441678192715537,0.19274927018852406,0.2748159870471796,1,19,0.001349623526069044,9606,Homo sapiens,"1121","","R-HSA-6801109"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",2,107,0.0070473555950734375,0.19727409901951298,0.2748159870471796,2,100,0.007103281716152862,9606,Homo sapiens,"1981;8516","","R-HSA-2176475;R-HSA-2395320"
R-HSA-8854691,"Interleukin-20 family signaling",1,29,0.0019100309556741091,0.19890477580729093,0.2748159870471796,47,56,0.003977837761045603,9606,Homo sapiens,"2047","","R-HSA-8987080;R-HSA-9009227;R-HSA-448708;R-HSA-8987084;R-HSA-8987150;R-HSA-8986446;R-HSA-8987202;R-HSA-8987266;R-HSA-8987141;R-HSA-8987012;R-HSA-8987015;R-HSA-8987270;R-HSA-8987014;R-HSA-8987097;R-HSA-8987161;R-HSA-8987033;R-HSA-8987096;R-HSA-448661;R-HSA-8986972;R-HSA-8987039;R-HSA-8987230;R-HSA-8982163;R-HSA-8982162;R-HSA-8982165;R-HSA-8987156;R-HSA-8987220;R-HSA-448728;R-HSA-8986985;R-HSA-8987179;R-HSA-448480;R-HSA-8987105;R-HSA-8987104;R-HSA-8987040;R-HSA-8987043;R-HSA-8987042;R-HSA-8987236;R-HSA-448744;R-HSA-8987129;R-HSA-8854645;R-HSA-8987132;R-HSA-8987070;R-HSA-8987120;R-HSA-8986480;R-HSA-8986995;R-HSA-8986994;R-HSA-8987255;R-HSA-8987063"
R-HSA-9648895,"Response of EIF2AK1 (HRI) to heme deficiency",1,29,0.0019100309556741091,0.19890477580729093,0.2748159870471796,1,20,0.0014206563432305726,9606,Homo sapiens,"2887","","R-HSA-9654792"
R-HSA-422356,"Regulation of insulin secretion",2,108,0.007113218731475993,0.200041415007703,0.2748159870471796,3,38,0.002699247052138088,9606,Homo sapiens,"27;3747","","R-HSA-400071;R-HSA-381713;R-HSA-400092"
R-RNO-438064,"Post NMDA receptor activation events",1,20,0.001926040061633282,0.20039392783142174,0.4894189357848737,4,8,0.0010079375078745117,10116,Rattus norvegicus,"2259;2258","","R-RNO-9619376;R-RNO-111915;R-RNO-9619355;R-RNO-442749"
R-HSA-6783589,"Interleukin-6 family signaling",1,30,0.0019758940920766646,0.20501374559902563,0.2748159870471796,24,34,0.0024151157834919734,9606,Homo sapiens,"2047","","R-HSA-1112690;R-HSA-6783524;R-HSA-6783556;R-HSA-1112755;R-HSA-1112565;R-HSA-6783681;R-HSA-1112727;R-HSA-6783552;R-HSA-1112602;R-HSA-6784204;R-HSA-1112604;R-HSA-6783530;R-HSA-1067646;R-HSA-1112510;R-HSA-1112703;R-HSA-1112514;R-HSA-448660;R-HSA-1067651;R-HSA-1112708;R-HSA-5696482;R-HSA-1067688;R-HSA-6784189;R-HSA-1067659;R-HSA-449976"
R-HSA-9703648,"Signaling by FLT3 ITD and TKD mutants",1,30,0.0019758940920766646,0.20501374559902563,0.2748159870471796,1,24,0.001704787611876687,9606,Homo sapiens,"5290","","R-HSA-9698174"
R-RNO-163615,"PKA activation",1,21,0.002022342064714946,0.20929411892120442,0.4894189357848737,1,3,3.7797656545294193E-4,10116,Rattus norvegicus,"2259;2258","","R-RNO-111930"
R-RNO-111931,"PKA-mediated phosphorylation of CREB",1,21,0.002022342064714946,0.20929411892120442,0.4894189357848737,1,3,3.7797656545294193E-4,10116,Rattus norvegicus,"2259;2258","","R-RNO-111930"
R-RNO-70221,"Glycogen breakdown (glycogenolysis)",1,21,0.002022342064714946,0.20929411892120442,0.4894189357848737,2,8,0.0010079375078745117,10116,Rattus norvegicus,"2259;2258","","R-RNO-71588;R-RNO-71541"
R-RNO-877300,"Interferon gamma signaling",1,21,0.002022342064714946,0.20929411892120442,0.4894189357848737,1,14,0.0017638906387803957,10116,Rattus norvegicus,"2262","","R-RNO-909552"
R-HSA-1971475,"A tetrasaccharide linker sequence is required for GAG synthesis",1,31,0.0020417572284792203,0.21107652833983181,0.2748159870471796,5,5,3.5516408580764315E-4,9606,Homo sapiens,"2262","","R-HSA-1889981;R-HSA-9638064;R-HSA-1889978;R-HSA-1878002;R-HSA-1889955"
R-HSA-174411,"Polymerase switching on the C-strand of the telomere",1,31,0.0020417572284792203,0.21107652833983181,0.2748159870471796,4,6,4.2619690296917176E-4,9606,Homo sapiens,"23097","","R-HSA-174448;R-HSA-174439;R-HSA-174452;R-HSA-174447"
R-HSA-5654695,"PI-3K cascade:FGFR2",1,31,0.0020417572284792203,0.21107652833983181,0.2748159870471796,4,7,4.972297201307004E-4,9606,Homo sapiens,"5290","","R-HSA-5654614;R-HSA-5654622;R-HSA-5654701;R-HSA-5654697"
R-HSA-1266695,"Interleukin-7 signaling",1,31,0.0020417572284792203,0.21107652833983181,0.2748159870471796,10,26,0.0018468532461997443,9606,Homo sapiens,"2047","","R-HSA-449958;R-HSA-8983003;R-HSA-1264832;R-HSA-1295540;R-HSA-9025969;R-HSA-6785165;R-HSA-449978;R-HSA-1295519;R-HSA-8983063;R-HSA-1295516"
R-HSA-3214842,"HDMs demethylate histones",1,31,0.0020417572284792203,0.21107652833983181,0.2748159870471796,2,17,0.0012075578917459867,9606,Homo sapiens,"22992","","R-HSA-5661114;R-HSA-4722133"
R-HSA-525793,"Myogenesis",1,32,0.0021076203648817756,0.21709347021456982,0.2748159870471796,10,14,9.944594402614007E-4,9606,Homo sapiens,"50937","","R-HSA-376117;R-HSA-375141;R-HSA-448951;R-HSA-375140;R-HSA-376119;R-HSA-449200;R-HSA-375138;R-HSA-448958;R-HSA-448957;R-HSA-376121"
R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",1,32,0.0021076203648817756,0.21709347021456982,0.2748159870471796,2,6,4.2619690296917176E-4,9606,Homo sapiens,"27","","R-HSA-400071;R-HSA-400092"
R-HSA-1643713,"Signaling by EGFR in Cancer",1,32,0.0021076203648817756,0.21709347021456982,0.2748159870471796,4,42,0.0029833783207842022,9606,Homo sapiens,"5290","","R-HSA-5637765;R-HSA-1226014;R-HSA-1226012;R-HSA-5637801"
R-HSA-69273,"Cyclin A/B1/B2 associated events during G2/M transition",1,32,0.0021076203648817756,0.21709347021456982,0.2748159870471796,2,25,0.0017758204290382155,9606,Homo sapiens,"2167","","R-HSA-170055;R-HSA-170116"
R-HSA-9703465,"Signaling by FLT3 fusion proteins",1,32,0.0021076203648817756,0.21709347021456982,0.2748159870471796,1,18,0.0012785907089075152,9606,Homo sapiens,"5290","","R-HSA-9703434"
R-HSA-69275,"G2/M Transition",3,212,0.013962984917341765,0.22104447471177502,0.2748159870471796,15,78,0.005540559738599233,9606,Homo sapiens,"55755;7532;2167","","R-HSA-380455;R-HSA-380294;R-HSA-162657;R-HSA-170055;R-HSA-170116;R-HSA-380303;R-HSA-8853419;R-HSA-3000319;R-HSA-380311;R-HSA-380272;R-HSA-8853405;R-HSA-2574845;R-HSA-3000310;R-HSA-380283;R-HSA-2574840"
R-HSA-174414,"Processive synthesis on the C-strand of the telomere",1,33,0.0021734835012843312,0.2230649148359396,0.2748159870471796,7,7,4.972297201307004E-4,9606,Homo sapiens,"23097","","R-HSA-174451;R-HSA-174438;R-HSA-174456;R-HSA-174441;R-HSA-174446;R-HSA-174444;R-HSA-174445"
R-HSA-167243,"Tat-mediated HIV elongation arrest and recovery",1,33,0.0021734835012843312,0.2230649148359396,0.2748159870471796,3,3,2.1309845148458588E-4,9606,Homo sapiens,"1981","","R-HSA-167090;R-HSA-167459;R-HSA-167148"
R-HSA-167238,"Pausing and recovery of Tat-mediated HIV elongation",1,33,0.0021734835012843312,0.2230649148359396,0.2748159870471796,2,2,1.4206563432305724E-4,9606,Homo sapiens,"1981","","R-HSA-167076;R-HSA-167150"
R-HSA-5655332,"Signaling by FGFR3 in disease",1,33,0.0021734835012843312,0.2230649148359396,0.2748159870471796,2,21,0.0014916891603921011,9606,Homo sapiens,"5290","","R-HSA-5655285;R-HSA-5655289"
R-HSA-9006115,"Signaling by NTRK2 (TRKB)",1,33,0.0021734835012843312,0.2230649148359396,0.2748159870471796,2,38,0.002699247052138088,9606,Homo sapiens,"5290","","R-HSA-9028505;R-HSA-9028519"
R-HSA-425410,"Metal ion SLC transporters",1,33,0.0021734835012843312,0.2230649148359396,0.2748159870471796,1,20,0.0014206563432305726,9606,Homo sapiens,"1121","","R-HSA-435366"
R-HSA-453274,"Mitotic G2-G2/M phases",3,214,0.014094711190146875,0.2250383975424748,0.2748159870471796,15,80,0.0056826253729222904,9606,Homo sapiens,"55755;7532;2167","","R-HSA-380455;R-HSA-380294;R-HSA-162657;R-HSA-170055;R-HSA-170116;R-HSA-380303;R-HSA-8853419;R-HSA-3000319;R-HSA-380311;R-HSA-380272;R-HSA-8853405;R-HSA-2574845;R-HSA-3000310;R-HSA-380283;R-HSA-2574840"
R-RNO-5627123,"RHO GTPases activate PAKs",1,23,0.0022149460708782744,0.22680091286867932,0.4894189357848737,1,12,0.0015119062618117677,10116,Rattus norvegicus,"2259;2258","","R-RNO-445797"
R-HSA-9692914,"SARS-CoV-1-host interactions",2,118,0.007771850095501548,0.2279363064944897,0.2748159870471796,1,48,0.003409575223753374,9606,Homo sapiens,"7532;7534","","R-HSA-9727919"
R-HSA-167287,"HIV elongation arrest and recovery",1,34,0.0022393466376868865,0.2289912032634236,0.2748159870471796,3,3,2.1309845148458588E-4,9606,Homo sapiens,"1981","","R-HSA-167284;R-HSA-167288;R-HSA-167481"
R-HSA-171306,"Packaging Of Telomere Ends",1,34,0.0022393466376868865,0.2289912032634236,0.2748159870471796,2,2,1.4206563432305724E-4,9606,Homo sapiens,"23097","","R-HSA-181450;R-HSA-176700"
R-HSA-167290,"Pausing and recovery of HIV elongation",1,34,0.0022393466376868865,0.2289912032634236,0.2748159870471796,2,2,1.4206563432305724E-4,9606,Homo sapiens,"1981","","R-HSA-167282;R-HSA-167292"
R-HSA-171319,"Telomere Extension By Telomerase",1,34,0.0022393466376868865,0.2289912032634236,0.2748159870471796,8,10,7.103281716152863E-4,9606,Homo sapiens,"23097","","R-HSA-163090;R-HSA-163120;R-HSA-163099;R-HSA-163096;R-HSA-9686521;R-HSA-164617;R-HSA-164620;R-HSA-9686524"
R-HSA-9619483,"Activation of AMPK downstream of NMDARs",1,34,0.0022393466376868865,0.2289912032634236,0.2748159870471796,2,3,2.1309845148458588E-4,9606,Homo sapiens,"4137","","R-HSA-9619542;R-HSA-9619515"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",2,120,0.007903576368306658,0.2335524993544117,0.2748159870471796,1,3,2.1309845148458588E-4,9606,Homo sapiens,"1981;26986","","R-HSA-156823"
R-HSA-9674555,"Signaling by CSF3 (G-CSF)",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,15,21,0.0014916891603921011,9606,Homo sapiens,"2047","","R-HSA-9674546;R-HSA-9677585;R-HSA-9705726;R-HSA-9674808;R-HSA-9674558;R-HSA-9705467;R-HSA-9674563;R-HSA-9674562;R-HSA-9674816;R-HSA-9676071;R-HSA-9674567;R-HSA-9705729;R-HSA-9677579;R-HSA-9707977;R-HSA-9705738"
R-HSA-9664565,"Signaling by ERBB2 KD Mutants",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,4,17,0.0012075578917459867,9606,Homo sapiens,"5290","","R-HSA-9664646;R-HSA-9664933;R-HSA-9664664;R-HSA-9664940"
R-HSA-5654708,"Downstream signaling of activated FGFR3",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,4,23,0.0016337547947151583,9606,Homo sapiens,"5290","","R-HSA-5654709;R-HSA-5654643;R-HSA-5654640;R-HSA-5654705"
R-HSA-180024,"DARPP-32 events",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,2,12,8.523938059383435E-4,9606,Homo sapiens,"5530","","R-HSA-201783;R-HSA-201787"
R-HSA-9006335,"Signaling by Erythropoietin",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,4,25,0.0017758204290382155,9606,Homo sapiens,"5290","","R-HSA-9021627;R-HSA-9027275;R-HSA-9012657;R-HSA-9027280"
R-HSA-418360,"Platelet calcium homeostasis",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,1,8,5.68262537292229E-4,9606,Homo sapiens,"490","","R-HSA-418309"
R-HSA-210745,"Regulation of gene expression in beta cells",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,1,12,8.523938059383435E-4,9606,Homo sapiens,"4821","","R-HSA-211289"
R-HSA-199220,"Vitamin B5 (pantothenate) metabolism",1,35,0.002305209774089442,0.23487267402209244,0.2748159870471796,1,12,8.523938059383435E-4,9606,Homo sapiens,"5167","","R-HSA-8938314"
R-RNO-264642,"Acetylcholine Neurotransmitter Release Cycle",1,24,0.0023112480739599386,0.23540965332468355,0.4894189357848737,3,5,6.299609424215699E-4,10116,Rattus norvegicus,"3949","","R-RNO-372505;R-RNO-264615;R-RNO-372529"
R-RNO-212676,"Dopamine Neurotransmitter Release Cycle",1,24,0.0023112480739599386,0.23540965332468355,0.4894189357848737,2,4,5.039687539372559E-4,10116,Rattus norvegicus,"3949","","R-RNO-380574;R-RNO-380869"
R-HSA-76046,"RNA Polymerase III Transcription Initiation",1,36,0.0023710729104919974,0.24070966312127207,0.2748159870471796,6,13,9.234266230998721E-4,9606,Homo sapiens,"11128","","R-HSA-112150;R-HSA-112152;R-HSA-76056;R-HSA-83803;R-HSA-83805;R-HSA-76060"
R-HSA-5654716,"Downstream signaling of activated FGFR4",1,36,0.0023710729104919974,0.24070966312127207,0.2748159870471796,4,23,0.0016337547947151583,9606,Homo sapiens,"5290","","R-HSA-5654662;R-HSA-5654669;R-HSA-5654717;R-HSA-5654714"
R-HSA-2424491,"DAP12 signaling",1,36,0.0023710729104919974,0.24070966312127207,0.2748159870471796,2,17,0.0012075578917459867,9606,Homo sapiens,"5290","","R-HSA-2424480;R-HSA-2424482"
R-HSA-2022854,"Keratan sulfate biosynthesis",1,36,0.0023710729104919974,0.24070966312127207,0.2748159870471796,1,9,6.392953544537576E-4,9606,Homo sapiens,"9435","","R-HSA-2046222"
R-HSA-1227990,"Signaling by ERBB2 in Cancer",1,36,0.0023710729104919974,0.24070966312127207,0.2748159870471796,6,62,0.004404034664014775,9606,Homo sapiens,"5290","","R-HSA-9665415;R-HSA-9664646;R-HSA-9664933;R-HSA-9664664;R-HSA-9665407;R-HSA-9664940"
R-HSA-9013508,"NOTCH3 Intracellular Domain Regulates Transcription",1,36,0.0023710729104919974,0.24070966312127207,0.2748159870471796,2,22,0.0015627219775536298,9606,Homo sapiens,"10320","","R-HSA-9016861;R-HSA-9017120"
R-HSA-1474165,"Reproduction",2,123,0.008101165777514326,0.24199244059339253,0.2748159870471796,2,24,0.001704787611876687,9606,Homo sapiens,"93426;23097","","R-HSA-912505;R-HSA-912408"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",2,124,0.008167028913916881,0.24480916231299021,0.2748159870471796,6,6,4.2619690296917176E-4,9606,Homo sapiens,"1981;26986","","R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927830;R-HSA-927813;R-HSA-927889"
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",2,124,0.008167028913916881,0.24480916231299021,0.2748159870471796,5,5,3.5516408580764315E-4,9606,Homo sapiens,"1981;26986","","R-HSA-927836;R-HSA-927832;R-HSA-927830;R-HSA-927813;R-HSA-927889"
R-HSA-186763,"Downstream signal transduction",1,37,0.002436936046894553,0.2465025040730756,0.2748159870471796,2,16,0.001136525074584458,9606,Homo sapiens,"5290","","R-HSA-186800;R-HSA-186780"
R-HSA-2129379,"Molecules associated with elastic fibres",1,37,0.002436936046894553,0.2465025040730756,0.2748159870471796,1,10,7.103281716152863E-4,9606,Homo sapiens,"8516","","R-HSA-2395320"
R-HSA-5628897,"TP53 Regulates Metabolic Genes",2,126,0.008298755186721992,0.25044660172149813,0.2748159870471796,2,34,0.0024151157834919734,9606,Homo sapiens,"7532;7534","","R-HSA-5632738;R-HSA-5632732"
R-HSA-111465,"Apoptotic cleavage of cellular proteins",1,38,0.002502799183297109,0.2522515279107994,0.2748159870471796,1,38,0.002699247052138088,9606,Homo sapiens,"4137","","R-HSA-201629"
R-RNO-181430,"Norepinephrine Neurotransmitter Release Cycle",1,26,0.0025038520801232665,0.2523430785320796,0.4894189357848737,2,5,6.299609424215699E-4,10116,Rattus norvegicus,"3949","","R-RNO-374922;R-RNO-374899"
R-RNO-70635,"Urea cycle",1,26,0.0025038520801232665,0.2523430785320796,0.4894189357848737,1,7,8.819453193901979E-4,10116,Rattus norvegicus,"2395","","R-RNO-70555"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",2,127,0.008364618323124547,0.25326695680023303,0.2748159870471796,14,14,9.944594402614007E-4,9606,Homo sapiens,"3827;3479","","R-HSA-381412;R-HSA-381543;R-HSA-381446;R-HSA-381537;R-HSA-8952289;R-HSA-381487;R-HSA-381518;R-HSA-381545;R-HSA-381461;R-HSA-381500;R-HSA-381503;R-HSA-381496;R-HSA-381435;R-HSA-381466"
R-HSA-1592230,"Mitochondrial biogenesis",2,128,0.008430481459527102,0.2560881647798703,0.2748159870471796,2,36,0.0025571814178150304,9606,Homo sapiens,"80205;64216","","R-HSA-1592252;R-HSA-1592238"
R-HSA-159227,"Transport of the SLBP independent Mature mRNA",1,39,0.002568662319699664,0.25795706320718514,0.2748159870471796,3,3,2.1309845148458588E-4,9606,Homo sapiens,"10482","","R-HSA-158481;R-HSA-158484;R-HSA-111439"
R-HSA-2022928,"HS-GAG biosynthesis",1,39,0.002568662319699664,0.25795706320718514,0.2748159870471796,13,14,9.944594402614007E-4,9606,Homo sapiens,"2262","","R-HSA-2076383;R-HSA-2076508;R-HSA-2076371;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022887;R-HSA-2022919;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851"
R-HSA-9013424,"RHOV GTPase cycle",1,39,0.002568662319699664,0.25795706320718514,0.2748159870471796,1,2,1.4206563432305724E-4,9606,Homo sapiens,"57630","","R-HSA-9018794"
R-HSA-110330,"Recognition and association of DNA glycosylase with site containing an affected purine",1,39,0.002568662319699664,0.25795706320718514,0.2748159870471796,2,10,7.103281716152863E-4,9606,Homo sapiens,"23097","","R-HSA-9629195;R-HSA-9629373"
R-HSA-1839124,"FGFR1 mutant receptor activation",1,39,0.002568662319699664,0.25795706320718514,0.2748159870471796,4,25,0.0017758204290382155,9606,Homo sapiens,"5290","","R-HSA-1839102;R-HSA-1839080;R-HSA-1839107;R-HSA-1839091"
R-HSA-1852241,"Organelle biogenesis and maintenance",4,338,0.022261740104063756,0.2591297270241504,0.2748159870471796,10,86,0.0061088222758914614,9606,Homo sapiens,"80205;55755;7532;64216","","R-HSA-5626228;R-HSA-1592252;R-HSA-5626227;R-HSA-1592238;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-RNO-3371571,"HSF1-dependent transactivation",1,27,0.0026001540832049307,0.26066983207059147,0.4894189357848737,1,7,8.819453193901979E-4,10116,Rattus norvegicus,"2262","","R-RNO-5082387"
R-HSA-72737,"Cap-dependent Translation Initiation",2,130,0.008562207732332214,0.26173244296127696,0.2748159870471796,8,18,0.0012785907089075152,9606,Homo sapiens,"1981;26986","","R-HSA-72647;R-HSA-72631;R-HSA-72697;R-HSA-72619;R-HSA-72635;R-HSA-156808;R-HSA-157849;R-HSA-72621"
R-HSA-72613,"Eukaryotic Translation Initiation",2,130,0.008562207732332214,0.26173244296127696,0.2748159870471796,9,21,0.0014916891603921011,9606,Homo sapiens,"1981;26986","","R-HSA-156823;R-HSA-72647;R-HSA-72631;R-HSA-72697;R-HSA-72619;R-HSA-72635;R-HSA-156808;R-HSA-157849;R-HSA-72621"
R-HSA-159230,"Transport of the SLBP Dependant Mature mRNA",1,40,0.0026345254561022198,0.2636194360925479,0.2748159870471796,3,3,2.1309845148458588E-4,9606,Homo sapiens,"10482","","R-HSA-77587;R-HSA-159046;R-HSA-159050"
R-HSA-9007101,"Rab regulation of trafficking",2,131,0.00862807086873477,0.26455517130843,0.2748159870471796,18,35,0.002486148600653502,9606,Homo sapiens,"51693;1121","","R-HSA-8876615;R-HSA-8876454;R-HSA-8876837;R-HSA-8877475;R-HSA-8876193;R-HSA-8877760;R-HSA-8877998;R-HSA-8877612;R-HSA-8877451;R-HSA-8876616;R-HSA-8875318;R-HSA-8877813;R-HSA-8876191;R-HSA-8877311;R-HSA-8876190;R-HSA-8876188;R-HSA-8877308;R-HSA-8875320"
R-HSA-5357801,"Programmed Cell Death",3,234,0.015411973918197985,0.2656628055539234,0.2748159870471796,3,189,0.01342520244352891,9606,Homo sapiens,"7532;7534;4137","","R-HSA-139906;R-HSA-139899;R-HSA-201629"
R-HSA-376176,"Signaling by ROBO receptors",3,235,0.01547783705460054,0.2677204277522527,0.2748159870471796,6,60,0.004261969029691718,9606,Homo sapiens,"27;1981;26986","","R-HSA-428885;R-HSA-428883;R-HSA-9014652;R-HSA-376141;R-HSA-9014610;R-HSA-428888"
R-HSA-389356,"CD28 co-stimulation",1,41,0.002700388592504775,0.2692389702727729,0.2748159870471796,2,19,0.001349623526069044,9606,Homo sapiens,"5290","","R-HSA-389158;R-HSA-388832"
R-HSA-163560,"Triglyceride catabolism",1,42,0.0027662517289073307,0.2748159870471796,0.2748159870471796,5,17,0.0012075578917459867,9606,Homo sapiens,"2167","","R-HSA-163402;R-HSA-163432;R-HSA-5334794;R-HSA-163551;R-HSA-163549"
R-HSA-5654696,"Downstream signaling of activated FGFR2",1,42,0.0027662517289073307,0.2748159870471796,0.2748159870471796,4,23,0.0016337547947151583,9606,Homo sapiens,"5290","","R-HSA-5654614;R-HSA-5654622;R-HSA-5654701;R-HSA-5654697"
R-HSA-5654687,"Downstream signaling of activated FGFR1",1,42,0.0027662517289073307,0.2748159870471796,0.2748159870471796,4,24,0.001704787611876687,9606,Homo sapiens,"5290","","R-HSA-5654692;R-HSA-5654596;R-HSA-5654690;R-HSA-5654591"
R-HSA-3296482,"Defects in vitamin and cofactor metabolism",1,42,0.0027662517289073307,0.2748159870471796,0.2748159870471796,1,20,0.0014206563432305726,9606,Homo sapiens,"5091","","R-HSA-9035988"
